dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,de_rating_cp,de_rating_lp,dt_acao_rating,de_acao_rating,de_outlook,link_relatorio
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2016-05-13,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2016-02-15,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2015-11-12,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2015-08-17,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2015-05-15,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2015-02-11,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2014-11-12,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2014-08-15,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2014-04-25,Confirmação,Estável,
2026-09-25,CAPITAL ANNEX FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1737/Capital_Annex_FIDC_-_Subordinadas_,FIDCs,brB-,,brB-,2013-11-08,Rating Inicial,Estável,
2026-09-25,CEDAR OCTANTE FIDC - SENIORES 3ª SÉRIE,https://www.austin.com.br/Historico-Rating/4443/Cedar_Octante_FIDC_-_Seniores_3ª_série,FIDCs,brA+,,brA+,2024-02-29,Rating Inicial,Estável,
2026-09-25,CEDAR OCTANTE FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/4444/Cedar_Octante_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brA-,,brA-,2024-02-29,Rating Inicial,Estável,
2026-09-25,CJP FIDC NP - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3712/CJP_FIDC_NP_-_Subordinadas_,FIDCs,brC,,brC,2021-02-08,Rating Inicial,Estável,
2026-09-25,CELETI PROVEDORES BANDA LARGA - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3667/Celeti_Provedores_Banda_Larga_-_Seniores_Única,FIDCs,brA+,,brA+,2021-01-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Celeti_Provedores_Banda_Larga/10104
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Cedro_FIDC_NP/9815
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2020-02-11,Confirmação,Estável,
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2019-11-12,Observação Negativa,,
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2019-08-06,Confirmação,Estável,
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2019-05-13,Confirmação,Estável,
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2019-02-15,Confirmação,Estável,
2026-09-25,CEDRO FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3049/Cedro_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2018-09-06,Rating Inicial,Estável,
2026-09-25,CJP FIDC NP - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3711/CJP_FIDC_NP_-_Seniores_Única,FIDCs,brCC,,brCC,2021-02-08,Rating Inicial,Estável,
2026-09-25,CIELO RECEBA MAIS FIDC  - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3777/Cielo_Receba_Mais_FIDC__-_Seniores_1ª_série,FIDCs,brAA,,brAA,2021-03-11,Rating Preliminar,,
2026-09-25,CELETI PROVEDORES BANDA LARGA - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3668/Celeti_Provedores_Banda_Larga_-_Subordinadas_Mezanino_,FIDCs,brBBB,,brBBB,2021-01-06,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Celeti_Provedores_Banda_Larga/10105
2026-09-25,CEDAR OCTANTE FIDC - SUBORDINADAS MEZANINO II,https://www.austin.com.br/Historico-Rating/4445/Cedar_Octante_FIDC_-_Subordinadas_Mezanino_II_,FIDCs,brBBB+,,brBBB+,2024-02-29,Rating Inicial,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3303/Conquest_Brazil_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Conquest_Brazil_FIDC/9817
2026-09-25,CONQUEST BRAZIL FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3303/Conquest_Brazil_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2020-02-10,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3303/Conquest_Brazil_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2019-11-14,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3303/Conquest_Brazil_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2019-09-03,Rating Inicial,Estável,
2026-09-25,COMPANHIA PROVÍNCIA DE SECURITIZAÇÃO - 1ª SÉRIE (SÉRIE SÊNIOR) DA 63ª EMISSÃO,https://www.austin.com.br/Historico-Rating/4733/Companhia_Província_de_Securitização_-_1ª_Série_(Série_Sênior)_da_63ª_Emissão,CRIs,brAA-,,brAA-,2024-09-10,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Companhia_Província_de_Securitização_-_1ª_Série_(Série_Sênior)_da_63ª_Emissão/11130
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Conquest_Brazil_FIDC/9816
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2020-02-10,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-11-14,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-07-26,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-05-03,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-02-04,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2018-07-27,Confirmação,Estável,
2026-09-25,CONQUEST BRAZIL FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2708/Conquest_Brazil_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2018-02-26,Rating Inicial,Estável,
2026-09-25,CONSTÂNCIA INVESTIMENTOS,https://www.austin.com.br/Historico-Rating/2855/Constância_Investimentos,Gestão,QG2-,,QG2-,2023-09-12,Confirmação,Estável,
2026-09-25,CONSTÂNCIA INVESTIMENTOS,https://www.austin.com.br/Historico-Rating/2855/Constância_Investimentos,Gestão,QG2-,,QG2-,2021-09-02,Elevação,Estável,
2026-09-25,CONSTÂNCIA INVESTIMENTOS,https://www.austin.com.br/Historico-Rating/2855/Constância_Investimentos,Gestão,QG3,,QG3,2018-09-13,Rating Inicial,Estável,
2026-09-25,CONTAÍ FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/4092/Contaí_FIDC_-_Mezanino_Classe_A_,FIDCs,brB+,,brB+,2022-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Contaí_FIDC/10469
2026-09-25,CONTAÍ FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/4093/Contaí_FIDC_-_Seniores_1ª_série,FIDCs,brBB+,,brBB+,2022-08-31,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Contaí_FIDC/10470
2026-09-25,CONTAÍ FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3529/Contaí_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2022-08-31,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Contaí_FIDC/10468
2026-09-25,CONTAÍ FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3529/Contaí_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2020-08-24,Rating Inicial,Estável,
2026-09-25,COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/4579/Cooperforte_Cooperativa_de_Crédito_e_Investimentos_Ltda,Corporativo,brA+,,brA+,2026-07-01,Confirmação,Positiva,https://www.austin.com.br/Relatorio/Rating/Cooperforte_Cooperativa_de_Crédito_e_Investimentos_Ltda/11678
2026-09-25,COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/4579/Cooperforte_Cooperativa_de_Crédito_e_Investimentos_Ltda,Corporativo,brA+,,brA+,2025-06-25,Confirmação,Positiva,
2026-09-25,COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/4579/Cooperforte_Cooperativa_de_Crédito_e_Investimentos_Ltda,Corporativo,brA+,,brA+,2024-07-10,Alteração de Perspectiva,Positiva,
2026-09-25,CREDCESTA FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3515/Credcesta_FIDC_-_Seniores_Única,FIDCs,brBBB+,,brBBB+,2019-12-27,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Credcesta_FIDC/9954
2026-09-25,CRA ECOAGRO - RISCO EXPOCACER - 410ª EMISSÃO - SÉRIE ÚNICA,https://www.austin.com.br/Historico-Rating/4992/CRA_Ecoagro_-_Risco_Expocacer_-_410ª_Emissão_-_Série_Única,CRIs,brA-,,brA-,2025-09-03,Rating Inicial,Estável,
2026-09-25,CORPORE NP FIDC NÃO PADRONIZADO MULTISSETORIAL - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3266/Corpore_NP_FIDC_Não_Padronizado_Multissetorial_-_Subordinadas_,FIDCs,brCC,,brCC,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Corpore_NP_FIDC_Não_Padronizado_Multissetorial/9818
2026-09-25,CORPORE NP FIDC NÃO PADRONIZADO MULTISSETORIAL - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3266/Corpore_NP_FIDC_Não_Padronizado_Multissetorial_-_Subordinadas_,FIDCs,brCC,,brCC,2020-02-17,Confirmação,Estável,
2026-09-25,CORPORE NP FIDC NÃO PADRONIZADO MULTISSETORIAL - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3266/Corpore_NP_FIDC_Não_Padronizado_Multissetorial_-_Subordinadas_,FIDCs,brCC,,brCC,2019-11-05,Confirmação,Estável,
2026-09-25,CORPORE NP FIDC NÃO PADRONIZADO MULTISSETORIAL - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3266/Corpore_NP_FIDC_Não_Padronizado_Multissetorial_-_Subordinadas_,FIDCs,brCC,,brCC,2019-08-06,Confirmação,Estável,
2026-09-25,CORPORE NP FIDC NÃO PADRONIZADO MULTISSETORIAL - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3266/Corpore_NP_FIDC_Não_Padronizado_Multissetorial_-_Subordinadas_,FIDCs,brCC,,brCC,2019-05-03,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/1978/Credere_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2016-05-10,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Credere_FIDC/6652
2026-09-25,CREDERE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/1978/Credere_FIDC_-_Seniores_1ª_série,FIDCs,brBBB,,brBBB,2014-09-10,Rating Preliminar,,
2026-09-25,CREDIT PARTNERS LTDA - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/5083/Credit_Partners_Ltda_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2025-11-25,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Credit_Partners_Ltda/11491
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2019-01-23,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Corpal_FIDC/8650
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2018-07-23,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2018-05-23,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2018-02-20,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-11-17,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-08-09,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-05-15,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2017-02-14,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2016-11-11,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2016-08-17,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2016-05-16,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2016-02-15,Confirmação,Negativa,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2015-11-19,Confirmação,Negativa,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2015-08-21,Confirmação,Negativa,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2015-06-11,Confirmação,Negativa,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2015-02-13,Confirmação,Negativa,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2014-11-19,Confirmação,Estável,
2026-09-25,CORPAL FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1868/Corpal_FIDC_-_Subordinadas_,FIDCs,brCC,,brCC,2014-04-15,Rating Inicial,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2020-04-02,Observação Negativa,,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2020-02-13,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Credere_FIDC/9683
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2019-11-14,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2019-08-15,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2019-05-03,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2019-01-18,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2018-07-13,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2018-05-10,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB+,,brB+,2018-02-16,Elevação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2017-11-14,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2017-08-09,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2017-05-12,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2017-02-14,Elevação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2016-11-11,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2016-05-10,Elevação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2016-02-15,Observação Positiva,,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2015-11-19,Observação Positiva,,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2015-06-09,Confirmação,Estável,
2026-09-25,CREDERE FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1930/Credere_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2014-07-25,Rating Inicial,Estável,
2026-09-25,CREDIT PARTNERS LTDA - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/5082/Credit_Partners_Ltda_-_Subordinadas_Mezanino_,FIDCs,brB,,brB,2025-11-25,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Credit_Partners_Ltda/11490
2026-09-25,CREDIT PARTNERS LTDA - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/5081/Credit_Partners_Ltda_-_Seniores_Única,FIDCs,brBB+,,brBB+,2025-11-25,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Credit_Partners_Ltda/11489
2026-09-25,CREDSHOW FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/2547/Credshow_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brCCC,,brCCC,2017-05-31,Rebaixamento,,https://www.austin.com.br/Relatorio/Rating/Credshow_FIDC/7427
2026-09-25,CREDSHOW FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/2547/Credshow_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brB-,,brB-,2016-11-01,Rating Inicial,Estável,
2026-09-25,CRI CIBRASEC - RISCO PPP HABITACIONAL - 303ª SÉRIE DA 2ª EMISSÃO,https://www.austin.com.br/Historico-Rating/4516/CRI_Cibrasec_-_Risco_PPP_Habitacional_-_303ª_Série_da_2ª_Emissão,CRIs,brA+,,brA+,2025-10-21,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/CRI_Cibrasec_-_Risco_PPP_Habitacional_-_303ª_Série_da_2ª_Emissão/11442
2026-09-25,CRI CIBRASEC - RISCO PPP HABITACIONAL - 303ª SÉRIE DA 2ª EMISSÃO,https://www.austin.com.br/Historico-Rating/4516/CRI_Cibrasec_-_Risco_PPP_Habitacional_-_303ª_Série_da_2ª_Emissão,CRIs,brA+,,brA+,2024-05-23,Confirmação,Estável,
2026-09-25,CRI CIBRASEC - RISCO PPP HABITACIONAL - 303ª SÉRIE DA 2ª EMISSÃO,https://www.austin.com.br/Historico-Rating/4516/CRI_Cibrasec_-_Risco_PPP_Habitacional_-_303ª_Série_da_2ª_Emissão,CRIs,brA+,,brA+,2023-11-28,Confirmação,Estável,
2026-09-25,CREDVALE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2968/Credvale_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Credvale_FIDC/9823
2026-09-25,CREDVALE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2968/Credvale_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2020-02-11,Confirmação,Estável,
2026-09-25,CREDVALE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2968/Credvale_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-11-05,Confirmação,Estável,
2026-09-25,CREDVALE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2968/Credvale_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-08-07,Elevação,Estável,
2026-09-25,CREDVALE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2968/Credvale_FIDC_-_Seniores_1ª_série,FIDCs,brA+,,brA+,2019-05-08,Confirmação,Estável,
2026-09-25,CREDVALE FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/2968/Credvale_FIDC_-_Seniores_1ª_série,FIDCs,brA+,,brA+,2019-02-12,Elevação,Estável,
