dt_captura,no_emissor,link
2026-09-25,Intesa Sanpaolo Brasil S.A. - Banco Multiplo,https://www.fitchratings.com/entity/intesa-sanpaolo-brasil-sa-banco-multiplo-97233617
2026-09-25,Banco BNP Paribas Brasil S.A.,https://www.fitchratings.com/entity/banco-bnp-paribas-brasil-sa-96216745
2026-09-25,Elfa Medicamentos S.A.,https://www.fitchratings.com/entity/elfa-medicamentos-sa-97629129
2026-09-25,Banco De Investimentos UBS (Brasil) S.A.,https://www.fitchratings.com/entity/banco-de-investimentos-credit-suisse-brasil-sa-82443519
2026-09-25,Banco Credit Agricole Brasil S.A.,https://www.fitchratings.com/entity/banco-credit-agricole-brasil-sa-90520083
2026-09-25,Samarco Mineracao S.A.,https://www.fitchratings.com/entity/samarco-mineracao-sa-80089959
2026-09-25,Companhia Pernambucana de Gas - Copergas,https://www.fitchratings.com/entity/companhia-pernambucana-de-gas-copergas-96353577
2026-09-25,Riza Securitizadora 2022-4-417 (CSN Cimentos),https://www.fitchratings.com/entity/virgo-companhia-de-securitizacao-2022-417-csn-cimentos-97341305
2026-09-25,"Vert Cia Securitizadora 2026-42-1,2,3,4,5 (J&F)",https://www.fitchratings.com/entity/vert-cia-securitizadora-2026-42-1-2-3-4-5-j-f-97895258
2026-09-25,Companhia de Gas de Sao Paulo - COMGAS,https://www.fitchratings.com/entity/companhia-de-gas-de-sao-paulo-comgas-91325765
2026-09-25,OZN Health SPE S.A.,https://www.fitchratings.com/entity/ozn-health-spe-sa-97757731
2026-09-25,Opy Healthcare Gestao de Ativos e Investimentos S.A.,https://www.fitchratings.com/entity/opy-healthcare-gestao-de-ativos-e-investimentos-sa-97757705
2026-09-25,Giga Mais Fibra Telecomunicacoes S.A.,https://www.fitchratings.com/entity/giga-mais-fibra-telecomunicacoes-sa-97922546
2026-09-25,Iguatemi Empresa de Shopping Centers S.A.,https://www.fitchratings.com/entity/iguatemi-empresa-de-shopping-centers-sa-91834892
2026-09-25,Iguatemi S.A.,https://www.fitchratings.com/entity/iguatemi-sa-97371311
2026-09-25,Farmacia e Drogaria Nissei S.A.,https://www.fitchratings.com/entity/farmacia-e-drogaria-nissei-sa-97127704
2026-09-25,Companhia Siderurgica Nacional (CSN),https://www.fitchratings.com/entity/companhia-siderurgica-nacional-csn-80091767
2026-09-25,CSN Mineracao S.A.,https://www.fitchratings.com/entity/csn-mineracao-sa-97398072
2026-09-25,Zamp S.A.,https://www.fitchratings.com/entity/bk-brasil-operacao-e-assessoria-restaurantes-sa-96269281
2026-09-25,Parana Banco S.A.,https://www.fitchratings.com/entity/parana-banco-sa-87015752
2026-09-25,Banco Agibank S.A.,https://www.fitchratings.com/entity/banco-agibank-sa-96590852
2026-09-25,Banco BMG S.A.,https://www.fitchratings.com/entity/banco-bmg-sa-80543435
2026-09-25,Banco Mercantil do Brasil S.A.,https://www.fitchratings.com/entity/banco-mercantil-do-brasil-sa-80360917
2026-09-25,Corporeos Servicos Terapeuticos S.A.,https://www.fitchratings.com/entity/corporeos-servicos-terapeuticos-sa-97572161
2026-09-25,MPM Corporeos S.A.,https://www.fitchratings.com/entity/mpm-corporeos-sa-97252184
2026-09-25,Banco Cooperativo Sicoob S.A. - Banco Sicoob,https://www.fitchratings.com/entity/banco-cooperativo-do-brasil-sa-80543444
2026-09-25,Banco de Lage Landen Brasil S.A.,https://www.fitchratings.com/entity/banco-de-lage-landen-brasil-sa-96897877
2026-09-25,Banco GM S.A.,https://www.fitchratings.com/entity/banco-gmac-sa-90420088
2026-09-25,Banco CNH Industrial Capital S.A.,https://www.fitchratings.com/entity/banco-cnh-industrial-capital-sa-80597992
2026-09-25,Banco John Deere S.A.,https://www.fitchratings.com/entity/banco-john-deere-sa-96800840
2026-09-25,Trusthub Securitizadora 2022-2 (Debenture SRM),https://www.fitchratings.com/entity/trusthub-securitizadora-2022-2-debenture-srm-97422627
